series.name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Mozambique,MOZ,..,634795110.1,3224944891,3155360564,4328595643,4722762672,4539601423,5542306765,4957269488,4004304270,5099797263,7029128136,5679107399,..
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Namibia,NAM,1215312990,1597772846,4646398527,5381379916,5619521918,5661745893,4511001262,4850431988,4007997811,3751511673,4335454175,4889876726,4428455787,..
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Niger,NER,529264157.5,320662359.1,1096776844,1271701625,1341103065,1518741429,1736106080,1732628475,1319664390,1230046603,1429179508,1450912402,1517172384,..
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Nigeria,NGA,11333885339,25017710170,54378278593,93240368002,1.29735E+11,1.44917E+11,92950933818,1.04803E+11,52753773408,37301037343,49491550099,61702476446,..,..
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Rwanda,RWA,143182955.2,109644384.5,631152212.8,695039484.3,895592501.5,937907530.1,1073961239,1167119373,1365280119,1359184454,1762820486,1839016034,1925797791,..
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Senegal,SEN,1838986071,1654350828,3116968874,3218800217,3792732562,3967114126,4209550909,4311504863,4030818402,4105254827,4604564108,5347710356,5374064530,..
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Seychelles,SYC,56494406.87,464069445.9,915141837.9,909788635.9,1020732566,1053115827,1206117253,1182012882,1117028068,1151761314,1351236868,1333887196,1170390129,..
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Sierra Leone,SLE,225361107.7,115314755.5,331270804.7,432978661.2,478655062.6,1251015326,1408534692,1542664519,816852288.8,915541736.3,974210447.8,713559228.9,..,..
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Somalia,SOM,89748800.18,..,..,..,..,..,..,..,..,..,..,..,..,..
Exports of goods and services (current US$),NE.EXP.GNFS.CD,South Africa,ZAF,27148933018,37034201374,82601460991,1.07407E+11,1.26845E+11,1.17805E+11,1.13612E+11,1.10425E+11,95771761550,90628807245,1.03565E+11,1.10144E+11,1.04916E+11,..
Exports of goods and services (current US$),NE.EXP.GNFS.CD,South Sudan,SSD,..,..,7377203308,8970707666,9850171395,5110494407,1794877729,5360319322,4397355863,..,..,..,..,..
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Sudan,SDN,499000000,1959294026,7977568937,10577209839,8291793796,4864665077,5103688110,5292192581,6078941667,5088615986,4398064359,2672753490,2387185846,..
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Tanzania,TZA,537502326.3,1445821022,5291151823,6277203238,7497823405,8870644645,8684876051,9028242341,8104067362,8138039819,8072890864,..,..,..
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Togo,TGO,545098033.2,419928303.8,1196576436,1297652378,1689772659,1750943040,2008533718,1817014148,1498688203,1578380292,1596123837,1677425999,1618311484,..
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Uganda,UGA,311669506.5,659668069.2,4677180751,3687465012,3583197948,4230158408,4774874221,4874969999,4170603024,3629243939,5124374697,4968292701,6659468463,..
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Zambia,ZMB,..,861422399.4,4483693050,7503512539,9494352665,10222369009,11353601809,10540534391,7889717807,7402199038,9052010305,9987392203,8077586521,..
Exports of goods and services (current US$),NE.EXP.GNFS.CD,Zimbabwe,ZWE,2008581800,2552871400,1882654700,3569254400,4907581300,4306653100,4197687400,4080440700,3824969000,4098132100,4332805600,4619344600,..,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Angola,AGO,..,5939008187,52829598988,51572818661,48930175170,51474477981,50870218694,51228666700,43703522520,35664030277,44417294584,41035374131,..,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Benin,BEN,661898367.9,1290689007,2099280184,2199999216,1986364091,2464992367,3025339819,3779940964,3020327543,3427506360,3667431805,3850803396,4182533083,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Botswana,BWA,3730154602,5834243244,4808939946,5579516015,7116446561,8386067416,11556207535,11988225714,9795812493,11077107053,9281764568,9950451899,8296738236,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Burkina Faso,BFA,417110904.6,603234818.5,1448643620,2074074147,2561704071,2566766518,3066062524,3267269969,3317891597,3404352624,3657860414,4181546660,4085905345,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Burundi,BDI,..,51729276.47,135087050.1,197117152.2,194041044.1,269458290.1,215065793.8,184920371.4,162907895.9,200745970,314536279.4,282622286.4,279146032.3,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Cabo Verde,CPV,..,..,508758704.8,543735621.9,603111370.4,684364453.4,688405790.9,679974568.7,780293748.5,815000901.3,876338563.4,984307420.7,1068510174,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Cameroon,CMR,3844201360,5330281238,5568145233,5802300067,6254691337,6457861422,6725876997,7080170345,7531059853,7483385203,7364267114,7536318389,7655125133,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Central African Republic,CAF,..,..,174734508.8,249093411.1,362201695,386650967.4,290681160.4,330551563.9,363572573.3,333653113.5,410177437.2,470369486.9,460249102.1,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Chad,TCD,..,..,3231471914,3930727091,4222611298,4334556010,3740721818,3950202305,5103662221,4904562490,4968321756,5196864646,5508676338,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Comoros,COM,46581723.85,56814067.16,76302705.6,87519203.27,91019971.24,89563651.77,99236526.26,106183083,111066834.8,120695570,134929332.2,160891685.1,..,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,"Congo, Dem. Rep.",COD,4807661180,3786405822,6389761812,8865916412,11083967084,12349643744,13649643547,16568876723,17247853116,17096830236,18352462301,20966693408,21269967035,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,"Congo, Rep.",COG,5510447169,8116769496,8657096763,10231039444,11307015505,11240995193,10116890087,10580247371,10104138543,9898032821,11145184957,13909191835,13413014796,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Cote d'Ivoire,CIV,..,..,13181527080,12611974309,13012732766,12801916526,12135114846,12677007510,13555139788,12632628349,13896590319,14669579823,16620061808,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Equatorial Guinea,GNQ,..,..,14013289047,13991010002,12493277829,13071573877,12080331758,12140430806,11358758046,10339424681,9950574753,8923841994,8785968162,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Eritrea,ERI,..,78147444.25,86288203.18,101385281.3,337683409,..,..,..,..,..,..,..,..,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Eswatini,SWZ,825471391,1563530492,1981501563,2062831284,1598623256,1779904330,1798222953,2007734533,1986520253,2059065191,2152987544,2387975628,..,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Gabon,GAB,7565786490,8329128642,7218678453,8287738444,8699387566,8382802147,8354084389,8387257117,9113509466,8852347725,9154915634,9543901295,10812225408,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,"Gambia, The",GMB,..,..,234869658.2,226367271.2,265260421.7,325128469.3,333349785.6,331030952.8,291259456.5,304118438.5,432110983.7,445075367.2,638978913.5,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Ghana,GHA,..,..,7612094722,9490699301,14600689472,16817951446,16211677571,15266194135,15222958874,17475993506,20359180334,22446252430,23947785974,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Guinea,GIN,..,..,1963069543,2079424662,2059780711,2120634494,1855634771,1978219179,1797832009,2777810300,4653941769,4988192427,4956907450,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Guinea-Bissau,GNB,..,..,166951160.2,126560086.6,185024816.3,135641360.8,158426320.7,162346158.3,190268415.2,210599954.5,173106492.1,195440310.5,221990066.9,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Kenya,KEN,4208657505,4862037580,7598381028,8262811549,9023786087,9635884956,9427485510,9977823493,10596835014,10363800883,9723597096,10100724066,10078706626,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Lesotho,LSO,40359959.13,297483486.8,936778484.4,941418364,1053075735,1050033530,962967649,876041045,1026566733,1146476031,1145172454,1270931872,1105557896,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Liberia,LBR,..,227519600,376915000,382397400,386509200,391991600,398844600,371432600,319349800,338538200,359097200,361838400,329845854.8,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Madagascar,MDG,1112559872,1721554319,2066193348,2183656264,2324407455,2209081866,2442855345,3404251744,3382399573,3349247943,4869671562,5091703827,5305555387,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Malawi,MWI,..,..,1322251862,1585900947,1557114350,2445917147,4610287819,5724000859,6662734979,9334492683,9675798592,10345233167,10738350964,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Mali,MLI,712400532.3,1682849481,2447195235,2441103303,2591676986,2818551492,2841822598,2904071759,3206095221,3140955535,3499024466,3495525442,3575922527,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Mauritania,MRT,1700554138,1478826413,2495391142,2574614055,2575586783,2728825781,2760988821,2835918274,2931464779,2973187720,3021582406,2899505920,3213952292,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Mauritius,MUS,2274466820,3769525399,4493489721,5125648056,5394520878,5587278950,5255960986,5587163060,5690519212,5493077019,5439814211,5562327385,5590713193,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Mozambique,MOZ,132816837.2,605771117.5,3107810371,3155360564,3696647929,4056556914,4128356628,5121919391,4777811484,4487713060,4662295885,6363010564,6010263711,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Namibia,NAM,2061359785,3406684537,5236536259,5381379916,5204087227,5256425298,5403559094,5979074287,5260738027,5222928004,5338489231,6214861880,6077511323,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Niger,NER,528944290.7,682703544.9,1062143658,1271701625,1260190285,1498807995,1632725529,1624520272,1478358821,1371704833,1525646691,1466083075,1547654448,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Nigeria,NGA,39442376665,47252825814,83664420580,93240368002,1.1729E+11,1.1308E+11,88500424923,1.09816E+11,1.09968E+11,1.22588E+11,1.33301E+11,1.31421E+11,..,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Rwanda,RWA,247936728.6,195272592.9,644330035.2,695039484.3,852773532.6,927758220,1100586008,1278302283,1594029985,1664199519,2149936023,2295613854,2408172286,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Senegal,SEN,1871736896,2478375109,3243957435,3218800217,3292967184,3501028889,3404303798,3537161687,3868319538,4028765329,4358428958,4769951707,5249568792,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Seychelles,SYC,..,..,..,909788635.9,..,..,..,..,..,..,..,..,..,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Sierra Leone,SLE,159610906.6,127276784.3,363528018,432978661.2,427158406.8,1098986341,1508984620,2421355459,1087446264,1323620505,1631693416,1084878075,..,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,South Africa,ZAF,53035704529,88362426925,99711386112,1.07407E+11,1.11162E+11,1.12045E+11,1.1651E+11,1.20677E+11,1.24207E+11,1.24644E+11,1.23736E+11,1.27E+11,1.23811E+11,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,South Sudan,SSD,..,..,9113507341,8970707666,8785121572,712928714,1422648446,2173806826,1036673547,..,..,..,..,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Sudan,SDN,714074240.7,2830040936,10061089911,10577209839,10227534676,7325046283,7535499322,7758315111,8029853146,8359079676,8651322064,8720527435,8921099566,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Tanzania,TZA,921148735.3,2620859927,5903746396,6277203238,6876310405,7926574117,7660991630,8313125047,8425218198,8424876645,8081776443,..,..,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Togo,TGO,959928442.4,947466334.6,1180497395,1297652378,1574273822,1726513865,1856488987,1708351006,1676751264,1788924489,1883018522,1858489578,1857497291,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Uganda,UGA,367569657.9,899835919.5,4050416490,3687465012,3889877499,4433958621,4741983230,4742091625,4629709970,4765511413,6397638665,6991379365,8253314785,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Zambia,ZMB,221640574.5,608885972.8,6399903400,7503512539,..,..,..,..,..,..,..,..,..,..
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,Zimbabwe,ZWE,5153002783,6342110113,2448408456,3569254400,3751452702,3628617191,3197663254,3321706238,4929784970,5965078804,6251598100,4421683888,..,..
"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,Angola,AGO,4003000000,8222360000,41582480381,51585764936,68252355246,72133100315,70380501722,61496795045,34603647353,28640556801,35837464385,41837360215,35872743553,..
"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,Benin,BEN,376084255.2,553226115,1494586071,1709055793,1767811033,1968654631,2651294852,3201704247,2833169922,3300303693,3433172991,3954471501,..,..
"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,Botswana,BWA,2421060317,3377988467,4474769786,5632168251,7526359299,7489294190,9028257434,9751508577,7447423528,8436422385,7149488135,7594041966,..,..
"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,Burkina Faso,BFA,..,..,1145021328,1982702862,2917027287,3393035929,3281421147,3370957552,2914314798,3448462094,3925344520,4750004848,..,..
"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,Burundi,BDI,97661144.54,55410264.47,119721016.2,181856512.8,243125987.9,235581819.7,235021577,218166817.1,193494604.5,208531185.3,284078967.3,301844770.7,..,..
"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,Cabo Verde,CPV,63242976.95,145886863,585130617.1,643510092.1,796639026.5,783764531.8,855136298.4,907869091.4,672364266.5,740004409.9,825638301.5,997775963.1,1039402470,..
"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,Cameroon,CMR,2515822943,2699655681,5466500003,5706381855,7684204902,7590572691,8195673647,8764661785,6917995726,6450612391,6743092466,7511529194,..,..
"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,Central African Republic,CAF,220373704.8,..,..,..,..,..,..,..,..,..,..,..,..,..
"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,Chad,TCD,274218346.6,..,..,..,..,..,..,..,..,..,..,..,..,..
"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,Comoros,COM,38147011.55,..,81216870.84,90754487.95,103570195.7,93301162.18,..,132185507.8,103125068.1,115781877.1,135985386.7,160876388.1,..,..
"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,"Congo, Dem. Rep.",COD,..,..,5046900000,8914800000,10379539061,9049323953,12053876499,12745396823,10600660413,12030085170,11668565622,16154326583,15246058776,..
"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,"Congo, Rep.",COG,1502581377,2642270631,6279364857,9038824345,11582228172,10350632960,9604332929,9552306160,5137155347,4610154019,..,..,..,..
"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,Cote d'Ivoire,CIV,..,..,12612200568,12823052814,13877555585,13315176188,13195328625,14125247027,12727230899,12078571647,13152925227,13392593824,..,..
"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,Equatorial Guinea,GNQ,42322770,..,..,..,..,..,..,..,..,..,..,..,..,..
"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,Eritrea,ERI,..,106859611.3,..,..,..,..,..,..,..,..,..,..,..,..
"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,Eswatini,SWZ,819573658.1,1374972051,2066217535,2275344210,1783703442,1917902060,2072221717,2140489648,1999150042,1828471071,2098337542,2044012100,2194060057,..
"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,Ethiopia,ETH,605797101.4,1008455360,3436424616,4652359010,5840334743,6003581061,6124095308,6396127496,6026047096,5917837030,6666299091,7690819312,..,..
"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,Gabon,GAB,2750410751,3541297780,6867811011,9442190173,10660911362,10164625218,9670499631,8557981460,5501128936,..,..,..,..,..
